Pierce,Georgia,6664.468
Lenoir,North Carolina,5957.463
Custer,Oklahoma,4968.07
Craighead,Arkansas,8534.029
Waukesha,Wisconsin,54461.988
Mercer,West Virginia,5662.799
Placer,California,28242.249
White,Tennessee,7639.75
Spotsylvania,Virginia,14522.056
Kit Carson,Colorado,2411.985
Stephenson,Illinois,6198.309
Mohave,Arizona,12810.945
Kent,Michigan,60446.955
St. Lawrence,New York,7391.3
Okaloosa,Florida,14975.417
Knox,Tennessee,37850.34
Shelby,Tennessee,76815.242
Colbert,Alabama,9038.779
Frederick,Maryland,18559.526
Boone,Missouri,15485.047
Victoria,Texas,9073.59
Union,Arkansas,4180.242
Marshall,Indiana,10404.899
Wasco,Oregon,5605.928
St. Joseph,Indiana,17221.079
Boyle,Kentucky,5537.798
Iredell,North Carolina,11275.601
Franklin,Georgia,7535.933
Licking,Ohio,13971.099
Sherburne,Minnesota,13251.562
Houston,Alabama,8360.201
Alpena,Michigan,4466.273
Wake,North Carolina,72699.005
Hernando,Florida,13967.577
Otter Tail,Minnesota,4491.84
Whitman,Washington,5243.962
Lafayette,Louisiana,16199.149
Hale,Texas,3787.293
San Francisco,California,55344.727
Marshall,Iowa,5975.838
Isabella,Michigan,8854.415
Phelps,Missouri,7228.333
Champaign,Illinois,14257.315
Buchanan,Missouri,9174.158
Lenawee,Michigan,8366.809
Tom Green,Texas,7299.712
Nye,Nevada,1175.519
Minnehaha,South Dakota,15143.023
Wayne,Michigan,114961.523
Whitfield,Georgia,45233.988
Warren,Mississippi,4634.629
Choctaw,Oklahoma,4943.248
Whiteside,Illinois,6490.074
Blair,Pennsylvania,11549.642
Steele,Minnesota,4282.479
Lee,Alabama,12034.013
Marinette,Wisconsin,5474.003
Jefferson,New York,8547.737
Dane,Wisconsin,37614.877
Canyon,Idaho,60240.126
Alexandria City,Virginia,26700.657
Elmore,Idaho,2702.923
Baxter,Arkansas,3733.889
Rio Arriba,New Mexico,2794.059
Sequoyah,Oklahoma,4421.384
Spalding,Georgia,6697.671
Athens,Ohio,5566.7
Nevada,California,5689.546
Marquette,Michigan,5836.33
Pottawatomie,Kansas,9262.258
Denton,Texas,13438.083
McMinn,Tennessee,6650.692
Nemaha,Nebraska,3427.949
Ector,Texas,12170.182
Winnebago,Illinois,19086.127
Allegheny,Pennsylvania,62917.496
Juneau,Alaska,1432.937
Butler,Pennsylvania,15728.577
Bradley,Tennessee,8356.882
Uvalde,Texas,3786.279
Clark,Nevada,143742.153
Kerr,Texas,6002.689
Hamblen,Tennessee,9836.967
Thomas,Kansas,3529.45
Chaffee,Colorado,2951.582
Cole,Missouri,10431.028
Charlotte,Florida,12211.252
Muscogee,Georgia,11684.314
Coffee,Tennessee,8836.003
Sweetwater,Wyoming,4747.846
Camden,Missouri,7285.504
Adams,Illinois,7020.978
Wallowa,Oregon,1578.213
Stanislaus,California,18130.304
Crawford,Pennsylvania,6039.647
McKean,Pennsylvania,5840.291
Uintah,Utah,3975.605
Miami,Ohio,13509.388
Lorain,Ohio,10526.202
Washington,Pennsylvania,12956.61
Montgomery,Ohio,48952.266
Aiken,South Carolina,9832.448
Tift,Georgia,8688.145
Washington,Virginia,4418.619
Clinton,New York,8192.163
Teton,Wyoming,4582.267
Snohomish,Washington,23181.229
Boulder,Colorado,18703.571
Maverick,Texas,3638.858
Koochiching,Minnesota,2244.443
Rice,Minnesota,5147.233
Lawrence,Pennsylvania,9949.173
Polk,Iowa,38864.15
