Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,039,Oklahoma,Atoka County,Oklahoma,Custer County,0,16,12,17,-12,17,12,17,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,049,Oklahoma,Atoka County,Oklahoma,Garvin County,6,7,0,18,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,051,Oklahoma,Atoka County,Oklahoma,Grady County,3,7,0,23,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,055,Oklahoma,Atoka County,Oklahoma,Greer County,47,36,40,30,7,47,87,46,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,063,Oklahoma,Atoka County,Oklahoma,Hughes County,15,16,40,32,-25,36,55,35,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,065,Oklahoma,Atoka County,Oklahoma,Jackson County,0,16,2,6,-2,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,067,Oklahoma,Atoka County,Oklahoma,Jefferson County,5,11,6,4,-1,12,11,12,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,069,Oklahoma,Atoka County,Oklahoma,Johnston County,25,26,7,10,18,28,32,28,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,071,Oklahoma,Atoka County,Oklahoma,Kay County,7,11,16,17,-9,21,23,20,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,077,Oklahoma,Atoka County,Oklahoma,Latimer County,1,2,4,9,-3,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,079,Oklahoma,Atoka County,Oklahoma,Le Flore County,12,14,16,30,-4,30,28,36,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,081,Oklahoma,Atoka County,Oklahoma,Lincoln County,0,16,28,44,-28,44,28,44,,,,,,,,,,,,,,,,,,,,,,,,
