Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
008,001,009,007,Colorado,Adams County,Connecticut,Middlesex County,0,28,67,92,-67,92,67,92,,,,,,,,,,,,,,,,,,,,,,,,
008,001,009,009,Colorado,Adams County,Connecticut,New Haven County,0,28,42,66,-42,66,42,66,,,,,,,,,,,,,,,,,,,,,,,,
008,001,011,001,Colorado,Adams County,District of Columbia,District of Columbia,0,28,22,35,-22,35,22,35,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,005,Colorado,Adams County,Florida,Bay County,0,28,8,16,-8,16,8,16,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,011,Colorado,Adams County,Florida,Broward County,27,38,30,49,-3,62,57,61,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,013,Colorado,Adams County,Florida,Calhoun County,0,28,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,017,Colorado,Adams County,Florida,Citrus County,0,28,43,69,-43,69,43,69,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,021,Colorado,Adams County,Florida,Collier County,0,28,25,28,-25,28,25,28,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,023,Colorado,Adams County,Florida,Columbia County,0,28,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,031,Colorado,Adams County,Florida,Duval County,0,28,44,67,-44,67,44,67,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,033,Colorado,Adams County,Florida,Escambia County,0,28,25,43,-25,43,25,43,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,061,Colorado,Adams County,Florida,Indian River County,31,50,0,32,31,50,31,50,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,073,Colorado,Adams County,Florida,Leon County,13,21,0,32,13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,086,Colorado,Adams County,Florida,Miami-Dade County,49,71,0,32,49,71,49,71,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,091,Colorado,Adams County,Florida,Okaloosa County,0,28,11,22,-11,22,11,22,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,095,Colorado,Adams County,Florida,Orange County,71,55,33,47,38,72,104,73,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,097,Colorado,Adams County,Florida,Osceola County,8,14,0,32,8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,099,Colorado,Adams County,Florida,Palm Beach County,48,81,0,32,48,81,48,81,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,101,Colorado,Adams County,Florida,Pasco County,0,28,7,14,-7,14,7,14,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,103,Colorado,Adams County,Florida,Pinellas County,0,28,44,41,-44,41,44,41,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,105,Colorado,Adams County,Florida,Polk County,67,81,0,32,67,81,67,81,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,107,Colorado,Adams County,Florida,Putnam County,0,28,46,70,-46,70,46,70,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,115,Colorado,Adams County,Florida,Sarasota County,0,28,13,22,-13,22,13,22,,,,,,,,,,,,,,,,,,,,,,,,
008,001,012,117,Colorado,Adams County,Florida,Seminole County,69,83,0,32,69,83,69,83,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,009,Colorado,Adams County,Georgia,Baldwin County,49,60,0,28,49,60,49,60,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,057,Colorado,Adams County,Georgia,Cherokee County,0,28,14,23,-14,23,14,23,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,067,Colorado,Adams County,Georgia,Cobb County,0,28,112,123,-112,123,112,123,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,073,Colorado,Adams County,Georgia,Columbia County,17,28,0,31,17,28,17,28,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,089,Colorado,Adams County,Georgia,DeKalb County,15,23,0,31,15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,095,Colorado,Adams County,Georgia,Dougherty County,0,28,24,39,-24,39,24,39,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,121,Colorado,Adams County,Georgia,Fulton County,0,28,10,18,-10,18,10,18,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,139,Colorado,Adams County,Georgia,Hall County,14,23,0,31,14,23,14,23,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,179,Colorado,Adams County,Georgia,Liberty County,8,14,34,44,-26,46,42,46,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,215,Colorado,Adams County,Georgia,Muscogee County,0,28,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
008,001,013,245,Colorado,Adams County,Georgia,Richmond County,0,28,34,59,-34,59,34,59,,,,,,,,,,,,,,,,,,,,,,,,
008,001,015,001,Colorado,Adams County,Hawaii,Hawaii County,44,67,24,28,20,72,68,73,,,,,,,,,,,,,,,,,,,,,,,,
008,001,015,003,Colorado,Adams County,Hawaii,Honolulu County,55,54,30,37,25,66,85,64,,,,,,,,,,,,,,,,,,,,,,,,
008,001,015,009,Colorado,Adams County,Hawaii,Maui County,11,17,0,27,11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
008,001,016,001,Colorado,Adams County,Idaho,Ada County,42,50,0,27,42,50,42,50,,,,,,,,,,,,,,,,,,,,,,,,
008,001,016,013,Colorado,Adams County,Idaho,Blaine County,0,28,15,24,-15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
008,001,016,027,Colorado,Adams County,Idaho,Canyon County,4,7,0,27,4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
008,001,016,083,Colorado,Adams County,Idaho,Twin Falls County,82,78,0,27,82,78,82,78,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,001,Colorado,Adams County,Illinois,Adams County,12,18,0,27,12,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,019,Colorado,Adams County,Illinois,Champaign County,34,64,0,27,34,64,34,64,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,031,Colorado,Adams County,Illinois,Cook County,39,40,52,58,-13,69,91,71,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,089,Colorado,Adams County,Illinois,Kane County,11,18,0,27,11,18,11,18,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,093,Colorado,Adams County,Illinois,Kendall County,0,28,35,60,-35,60,35,60,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,095,Colorado,Adams County,Illinois,Knox County,31,49,0,27,31,49,31,49,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,119,Colorado,Adams County,Illinois,Madison County,2,4,17,20,-15,20,19,20,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,121,Colorado,Adams County,Illinois,Marion County,0,28,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,147,Colorado,Adams County,Illinois,Piatt County,17,27,0,18,17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,197,Colorado,Adams County,Illinois,Will County,18,28,0,27,18,28,18,28,,,,,,,,,,,,,,,,,,,,,,,,
008,001,017,201,Colorado,Adams County,Illinois,Winnebago County,25,38,0,27,25,38,25,38,,,,,,,,,,,,,,,,,,,,,,,,
008,001,018,035,Colorado,Adams County,Indiana,Delaware County,36,56,0,27,36,56,36,56,,,,,,,,,,,,,,,,,,,,,,,,
008,001,018,051,Colorado,Adams County,Indiana,Gibson County,16,17,0,24,16,17,16,17,,,,,,,,,,,,,,,,,,,,,,,,
