Atchison ,Kansas,14.91
Barber ,Kansas,1.68
Barton ,Kansas,11.79
Bourbon ,Kansas,8.97
Brown ,Kansas,6.75
Butler ,Kansas,17.56
Chase ,Kansas,1.34
Chautauqua ,Kansas,2.13
Cherokee ,Kansas,13.70
Cheyenne ,Kansas,1.02
Clark ,Kansas,0.87
Clay ,Kansas,4.95
Cloud ,Kansas,5.00
Coffey ,Kansas,4.97
Comanche ,Kansas,0.96
Cowley ,Kansas,12.34
Crawford ,Kansas,25.49
Decatur ,Kansas,1.27
Dickinson ,Kansas,8.89
Doniphan ,Kansas,7.61
Douglas ,Kansas,93.00
Edwards ,Kansas,1.83
Elk ,Kansas,1.58
Ellis ,Kansas,12.46
Ellsworth ,Kansas,3.42
Finney ,Kansas,11.00
Ford ,Kansas,12.23
Franklin ,Kansas,17.22
Geary ,Kansas,35.68
Gove ,Kansas,1.00
Graham ,Kansas,1.11
Grant ,Kansas,5.34
Gray ,Kansas,2.67
Greeley ,Kansas,0.64
Greenwood ,Kansas,2.15
Hamilton ,Kansas,1.01
Harper ,Kansas,2.82
Harvey ,Kansas,24.81
Haskell ,Kansas,2.77
Hodgeman ,Kansas,0.88
