Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,065,Louisiana,Allen Parish,Louisiana,Madison Parish,8,14,0,19,8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,069,Louisiana,Allen Parish,Louisiana,Natchitoches Parish,24,39,41,63,-17,72,65,76,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,071,Louisiana,Allen Parish,Louisiana,Orleans Parish,35,29,127,166,-92,169,162,168,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,073,Louisiana,Allen Parish,Louisiana,Ouachita Parish,4,7,12,17,-8,18,16,19,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,075,Louisiana,Allen Parish,Louisiana,Plaquemines Parish,5,8,0,22,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,079,Louisiana,Allen Parish,Louisiana,Rapides Parish,47,37,28,32,19,47,75,51,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,085,Louisiana,Allen Parish,Louisiana,Sabine Parish,0,22,18,26,-18,26,18,26,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,093,Louisiana,Allen Parish,Louisiana,St. James Parish,0,22,1,5,-1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,097,Louisiana,Allen Parish,Louisiana,St. Landry Parish,7,11,6,10,1,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,099,Louisiana,Allen Parish,Louisiana,St. Martin Parish,6,11,0,28,6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,101,Louisiana,Allen Parish,Louisiana,St. Mary Parish,20,17,0,28,20,17,20,17,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,103,Louisiana,Allen Parish,Louisiana,St. Tammany Parish,0,22,35,39,-35,39,35,39,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,105,Louisiana,Allen Parish,Louisiana,Tangipahoa Parish,11,14,0,28,11,14,11,14,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,107,Louisiana,Allen Parish,Louisiana,Tensas Parish,0,22,39,45,-39,45,39,45,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,111,Louisiana,Allen Parish,Louisiana,Union Parish,1,2,0,22,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,115,Louisiana,Allen Parish,Louisiana,Vernon Parish,173,106,34,53,139,113,207,123,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,117,Louisiana,Allen Parish,Louisiana,Washington Parish,40,58,5,9,35,59,45,59,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,125,Louisiana,Allen Parish,Louisiana,West Feliciana Parish,4,7,0,19,4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,127,Louisiana,Allen Parish,Louisiana,Winn Parish,18,22,0,19,18,22,18,22,,,,,,,,,,,,,,,,,,,,,,,,
022,003,027,047,Louisiana,Allen Parish,Minnesota,Freeborn County,4,9,0,18,4,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,
022,003,028,105,Louisiana,Allen Parish,Mississippi,Oktibbeha County,0,22,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
022,003,029,175,Louisiana,Allen Parish,Missouri,Randolph County,35,47,0,20,35,47,35,47,,,,,,,,,,,,,,,,,,,,,,,,
022,003,029,189,Louisiana,Allen Parish,Missouri,St. Louis County,16,15,0,26,16,15,16,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,036,061,Louisiana,Allen Parish,New York,New York County,8,15,0,28,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,037,019,Louisiana,Allen Parish,North Carolina,Brunswick County,0,22,59,94,-59,94,59,94,,,,,,,,,,,,,,,,,,,,,,,,
022,003,039,029,Louisiana,Allen Parish,Ohio,Columbiana County,0,22,5,8,-5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
022,003,040,109,Louisiana,Allen Parish,Oklahoma,Oklahoma County,0,22,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
022,003,045,037,Louisiana,Allen Parish,South Carolina,Edgefield County,10,19,0,24,10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
022,003,045,069,Louisiana,Allen Parish,South Carolina,Marlboro County,8,16,0,24,8,16,8,16,,,,,,,,,,,,,,,,,,,,,,,,
022,003,045,079,Louisiana,Allen Parish,South Carolina,Richland County,0,22,22,27,-22,27,22,27,,,,,,,,,,,,,,,,,,,,,,,,
022,003,047,037,Louisiana,Allen Parish,Tennessee,Davidson County,24,43,0,29,24,43,24,43,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,021,Louisiana,Allen Parish,Texas,Bastrop County,19,26,0,30,19,26,19,26,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,029,Louisiana,Allen Parish,Texas,Bexar County,10,19,0,30,10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,037,Louisiana,Allen Parish,Texas,Bowie County,5,10,0,30,5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,067,Louisiana,Allen Parish,Texas,Cass County,18,27,0,27,18,27,18,27,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,099,Louisiana,Allen Parish,Texas,Coryell County,9,14,0,30,9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,141,Louisiana,Allen Parish,Texas,El Paso County,11,19,0,30,11,19,11,19,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,201,Louisiana,Allen Parish,Texas,Harris County,31,39,27,33,4,52,58,50,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,213,Louisiana,Allen Parish,Texas,Henderson County,9,15,0,30,9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,048,227,Louisiana,Allen Parish,Texas,Howard County,8,16,0,27,8,16,8,16,,,,,,,,,,,,,,,,,,,,,,,,
